chr	coor_s	coor_e	ids	jumps
16	1997656	1999124	id2361	1.0
16	2097416	2137264	id2362	1.0
16	2266112	2268114	id2363	1.0
16	2534141	2584844	id2364	1.0
16	2599223	2611355	id2365	1.0
16	2611583	2615334	id2366	1.0
16	2615340	2677513	id2367	3.0
16	2677676	2691053	id2368	1.0
16	2693558	2697322	id2369	1.0
16	2814126	2815949	id2370	1.0
16	2826190	2827951	id2371	1.0
16	3014713	3016045	id2372	1.0
16	3052157	3056984	id2373	1.0
16	3071790	3076810	id2374	1.0
16	3322735	3324272	id2375	2.0
16	5077669	5166207	id2376	2.0
16	5206074	5213441	id2377	3.0
16	5237438	5295784	id2378	2.0
16	5365698	5367008	id2379	1.0
16	10686963	10688917	id2380	1.0
16	10694983	10697940	id2381	1.0
16	10739340	10741728	id2382	1.0
16	10839590	10841553	id2383	1.0
16	11026779	11028561	id2384	2.0
16	11242465	11244625	id2385	2.0
16	11829966	11831736	id2386	1.0
16	11832154	11833450	id2387	1.0
16	11924729	11943684	id2388	4.0
16	12029237	12053597	id2389	1.0
16	12627275	12629392	id2390	1.0
16	12631351	12633629	id2391	1.0
16	14200946	14202120	id2392	2.0
16	14395549	14445162	id2393	1.0
16	14687147	14954790	id2394	2.0
16	14965460	15030910	id2395	2.0
16	15062395	15161657	id2396	2.0
16	15161832	15398378	id2397	2.0
16	15399874	15408619	id2398	2.0
16	15408949	15413270	id2399	2.0
16	15413784	15417853	id2400	2.0
16	16198409	16632191	id2401	2.0
16	16637370	16762938	id2402	1.0
16	17093169	17096423	id2403	3.0
16	18073543	18436486	id2404	3.0
16	18486486	18782479	id2405	2.0
16	18791678	18793372	id2406	1.0
16	18856339	18931063	id2407	1.0
16	18984978	18993050	id2408	2.0
16	19786231	19802770	id2409	1.0
16	20411067	20501378	id2410	1.0
16	20501389	20506112	id2411	1.0
16	20522345	20607534	id2412	1.0
16	20704512	20709165	id2413	1.0
16	20733669	20737289	id2414	1.0
16	20858073	20862643	id2415	2.0
16	21342540	21558791	id2416	2.0
16	21729103	21937123	id2417	3.0
16	22419484	22545154	id2418	3.0
16	22545230	22613938	id2419	1.0
16	22833211	22834242	id2420	1.0
16	23499643	23500829	id2421	1.0
16	23501557	23503728	id2422	1.0
16	23667041	23669861	id2423	1.0
16	25453458	25454717	id2424	2.0
16	26031702	26032921	id2425	6.0
16	26111401	26112444	id2426	1.0
16	27133194	27135251	id2427	2.0
16	28239498	28240648	id2428	1.0
16	28327647	28471892	id2429	2.0
16	28590812	28602640	id2430	1.0
16	28603534	28615634	id2431	1.0
16	28616390	28621057	id2432	1.0
16	28621163	28811313	id2433	3.0
16	29035179	29126773	id2434	2.0
16	29127492	29302873	id2435	2.0
16	29303936	29449179	id2436	3.0
16	29449193	29638675	id2437	2.0
16	30168453	30170912	id2438	1.0
16	30188532	30340972	id2439	4.0
16	30341028	30343458	id2440	1.0
16	30536409	30538486	id2441	1.0
16	31362011	31363382	id2442	1.0
16	31410331	31411525	id2443	1.0
16	31523181	31526056	id2444	1.0
16	31531587	31533929	id2445	1.0
16	31546670	31548327	id2446	1.0
16	31550677	31556809	id2447	1.0
16	31558986	31567796	id2448	1.0
16	31579774	31598585	id2449	1.0
16	31600000	31629836	id2450	1.0
16	31649364	31654944	id2451	1.0
16	31726769	31757320	id2452	1.0
16	31758052	31781364	id2453	1.0
16	31789610	31797692	id2454	1.0
16	31799746	31805872	id2455	1.0
16	31807320	31808974	id2456	1.0
16	31815507	31818713	id2457	1.0
16	31845017	31847010	id2458	1.0
16	31949832	32481700	id2459	6.0
16	32562528	32563680	id2460	1.0
16	32592233	32607147	id2461	1.0
16	32607545	32608837	id2462	1.0
16	32611944	32642995	id2463	2.0
16	32643014	33214595	id2464	7.0
16	33264595	33337276	id2465	1.0
16	33340030	33392411	id2466	2.0
16	33442411	33764989	id2467	4.0
16	33765052	33770371	id2468	1.0
16	33770611	33788513	id2469	2.0
16	33788602	33792925	id2470	1.0
16	33793504	33799909	id2471	1.0
16	33804109	33806609	id2472	1.0
16	33807442	33813939	id2473	1.0
16	33823272	34062003	id2474	4.0
16	34066322	34068417	id2475	1.0
16	34072146	34074234	id2476	1.0
16	34119192	34158613	id2477	1.0
16	34158766	34167395	id2478	2.0
16	34265829	34268862	id2479	1.0
16	34339329	34429997	id2480	3.0
16	34449180	34521506	id2481	5.0
16	34571510	34574295	id2482	2.0
16	34574413	34576753	id2483	1.0
16	34580965	34584085	id2484	2.0
16	34589076	34590674	id2485	2.0
16	34594895	34596174	id2486	1.0
16	34596280	34609030	id2487	2.0
16	34610629	34625812	id2488	1.0
16	34626883	34659165	id2489	2.0
16	34666374	34710855	id2490	1.0
16	34718826	34720800	id2491	1.0
16	34721585	34723268	id2492	1.0
16	34727642	34732391	id2493	1.0
16	34741097	34743361	id2494	1.0
16	34751148	34753274	id2495	1.0
16	34756902	34759053	id2496	1.0
16	34766301	34901484	id2497	2.0
16	34917924	34946364	id2498	1.0
16	34981838	35072498	id2499	3.0
16	35085922	35089031	id2500	2.0
16	35090012	35106434	id2501	1.0
16	35208657	35210144	id2502	1.0
16	35214325	35218557	id2503	1.0
16	35249458	35253850	id2504	1.0
16	35508688	35511873	id2505	1.0
16	35736423	35738390	id2506	1.0
16	35802081	35803283	id2507	3.0
16	36090166	36126146	id2508	2.0
16	36130232	36131818	id2509	1.0
16	36140776	36168277	id2510	1.0
16	36173916	36175500	id2511	1.0
16	36199985	36229641	id2512	2.0
16	46384033	46387954	id2513	1.0
16	46396120	46402146	id2514	3.0
16	46413868	46466597	id2515	2.0
16	46622874	46626655	id2516	1.0
16	46670130	46684366	id2517	1.0
16	47564974	47566885	id2518	2.0
16	47597694	47598997	id2519	1.0
16	48497854	48499423	id2520	1.0
16	48600117	48601492	id2521	1.0
16	51645749	51647131	id2522	4.0
16	52655232	52657335	id2523	3.0
16	52934749	52936583	id2524	3.0
16	53352111	53373157	id2525	1.0
16	53414316	53415990	id2526	1.0
16	53491378	53492755	id2527	1.0
16	53627740	53628831	id2528	1.0
16	55724331	55750967	id2529	2.0
16	55754123	55794818	id2530	1.0
16	55802190	55841529	id2531	2.0
16	55843136	55844753	id2532	1.0
16	55851427	55871007	id2533	1.0
16	56429132	56431747	id2534	1.0
16	56631852	56634750	id2535	1.0
16	56634943	56637858	id2536	1.0
16	57428189	57429280	id2537	1.0
16	58707135	58708296	id2538	1.0
16	58891094	58892198	id2539	1.0
16	60357195	60361112	id2540	2.0
16	61634616	61635659	id2541	1.0
16	63313719	63315215	id2542	1.0
16	64179679	64181145	id2543	1.0
16	66719275	66721567	id2544	1.0
16	66934736	66937161	id2545	1.0
16	66947783	66950214	id2546	1.0
16	67175601	67182528	id2547	1.0
16	69943595	70075615	id2548	2.0
16	70075623	70149551	id2549	3.0
16	70163056	70203688	id2550	1.0
16	70205978	70249674	id2551	1.0
16	70811383	71168670	id2552	1.0
16	71420011	71421635	id2553	1.0
16	71927612	71929003	id2554	1.0
16	72002919	72003943	id2555	1.0
16	72054444	72062433	id2556	1.0
16	72063047	72078603	id2557	1.0
16	72278524	72280769	id2558	1.0
16	72728567	72729963	id2559	2.0
16	73940570	73941604	id2560	3.0
16	74328241	74372145	id2561	2.0
16	74374671	74430284	id2562	3.0
16	74443323	74446757	id2563	1.0
16	74525429	74556263	id2564	1.0
16	74842586	74844129	id2565	1.0
16	74856210	74858245	id2566	1.0
16	74908644	74909910	id2567	1.0
16	75204666	75206200	id2568	1.0
16	75222760	75224294	id2569	1.0
16	75240485	75243087	id2570	1.0
16	75656221	75657429	id2571	1.0
16	75708761	75709856	id2572	1.0
16	78048286	78049975	id2573	1.0
16	80050981	80052401	id2574	1.0
16	80597912	80599564	id2575	1.0
16	81043157	81045177	id2576	1.0
16	84744631	84745661	id2577	1.0
16	84778891	84779922	id2578	1.0
16	87402919	87404772	id2580	1.0
16	87476307	87498834	id2581	1.0
16	87502647	87505102	id2582	1.0
16	87508314	87529420	id2583	1.0
16	87856139	87923479	id2584	1.0
16	87926628	87929063	id2585	1.0
16	87932233	87937301	id2586	1.0
16	87975763	87994706	id2587	1.0
16	87998539	87999784	id2588	1.0
16	88000207	88001422	id2589	1.0
16	88010012	88046685	id2590	1.0
16	88087815	88130684	id2591	1.0
16	88133852	88277048	id2592	1.0
16	89284311	89285440	id2593	1.0
16	89934725	89936092	id2594	2.0
16	89965857	89968060	id2595	1.0
16	90057010	90081310	id2596	1.0
16	90084039	90096972	id2597	4.0
16	90096978	90228345	id2598	2.0
17	60000	141849	id2599	1.0
17	782362	784074	id2602	1.0
17	1062177	1063852	id2604	1.0
17	1063885	1065564	id2605	1.0
17	1230762	1231799	id2607	1.0
17	1308070	1309831	id2608	1.0
17	1309864	1311625	id2609	1.0
17	1572191	1573448	id2610	1.0
17	1587480	1588972	id2611	1.0
17	1738797	1740445	id2612	1.0
17	1740460	1742108	id2613	1.0
17	1857296	1858461	id2614	2.0
17	2306445	2308060	id2615	1.0
17	2586186	2587880	id2616	1.0
17	3050860	3082008	id2617	1.0
17	3135558	3139123	id2618	1.0
17	3217165	3220720	id2619	1.0
17	3221835	3253425	id2620	2.0
17	3282143	3285399	id2621	1.0
17	3410862	3414359	id2622	1.0
17	4223719	4225054	id2623	1.0
17	4623284	4628661	id2624	1.0
17	4635735	4642260	id2625	1.0
17	4831017	4833067	id2626	1.0
17	5022227	5024703	id2627	1.0
17	5119454	5122470	id2628	1.0
17	5122481	5140948	id2629	3.0
17	5141022	5179306	id2630	1.0
17	5181098	5182208	id2631	1.0
17	5182254	5183363	id2632	1.0
17	6655159	6661436	id2633	1.0
17	6840898	6845525	id2634	1.0
17	7481332	7483496	id2635	1.0
17	12236162	12238676	id2636	2.0
17	14019962	14030804	id2637	2.0
17	14170711	14194597	id2638	1.0
17	14230542	14241379	id2639	1.0
17	15519639	15648200	id2640	3.0
17	15665241	15756337	id2641	2.0
17	15756347	15773480	id2642	2.0
17	15784135	15880697	id2643	2.0
17	16161539	16170393	id2644	1.0
17	16192372	16210228	id2645	2.0
17	16336141	16340954	id2646	1.0
17	16380059	16399923	id2647	1.0
17	16587676	16588934	id2648	1.0
17	16616150	16618021	id2649	1.0
17	16656272	16661997	id2650	1.0
17	16664208	16673596	id2651	2.0
17	16679149	16875883	id2652	7.0
17	16882904	16906713	id2653	2.0
17	16995496	16998122	id2654	1.0
17	17001982	17017820	id2655	2.0
17	17028104	17031424	id2656	1.0
17	18327894	18329376	id2657	1.0
17	18375628	18384286	id2658	1.0
17	18384909	18569991	id2659	8.0
17	18570603	18627470	id2660	2.0
17	18628595	18772118	id2661	5.0
17	18776763	18848096	id2662	2.0
17	19020655	19025017	id2663	1.0
17	19025184	19193468	id2664	1.0
17	19200000	19237509	id2665	1.0
17	19282949	19284122	id2666	1.0
17	19581999	19583330	id2667	1.0
17	19587402	19588723	id2668	1.0
17	19598547	19600000	id2669	1.0
17	19600404	19601764	id2670	1.0
17	20111608	20115149	id2671	2.0
17	20233524	20235188	id2672	1.0
17	20309890	20560909	id2673	7.0
17	20562527	20618710	id2674	5.0
17	20626299	20702755	id2675	1.0
17	20703091	20707746	id2676	1.0
17	20707853	20767465	id2677	2.0
17	20782277	20798898	id2678	2.0
17	20800004	20830733	id2679	3.0
17	20830779	20881669	id2680	2.0
17	20883174	20906980	id2681	1.0
17	20948278	20949894	id2682	1.0
17	20983896	20986626	id2683	2.0
17	21304469	21351656	id2684	1.0
17	21399777	21451298	id2685	2.0
17	21451354	21526179	id2686	1.0
17	21546843	21602809	id2687	3.0
17	21602817	21679647	id2688	2.0
17	21687226	21795643	id2689	1.0
17	21818342	21825045	id2690	1.0
17	21825838	21844465	id2691	2.0
17	21844881	21851154	id2692	2.0
17	22042061	22176889	id2693	4.0
17	22177084	22197643	id2694	1.0
17	22197649	22229708	id2695	2.0
17	22270077	22355620	id2696	1.0
17	22355793	22375316	id2697	1.0
17	22375853	22399544	id2698	1.0
17	22400483	22519144	id2699	3.0
17	22532764	22645637	id2700	3.0
17	22651087	22653491	id2701	1.0
17	22653896	22655021	id2702	1.0
17	22655434	22674672	id2703	3.0
17	22706725	22719006	id2704	2.0
17	26716619	26720420	id2705	4.0
17	26721376	26766901	id2706	1.0
17	26767038	26775832	id2707	2.0
17	26776265	26782498	id2708	1.0
17	26936758	27010694	id2709	3.0
17	27014315	27056856	id2710	2.0
17	27056899	27062863	id2711	1.0
17	27063658	27078646	id2712	1.0
17	27084673	27096811	id2713	2.0
17	27105190	27122145	id2714	2.0
17	27122864	27145791	id2715	1.0
17	27198561	27200000	id2716	1.0
17	27202982	27207662	id2717	1.0
17	27209573	27211232	id2718	1.0
17	27417880	27429206	id2719	1.0
17	27438030	27444493	id2720	1.0
17	27456467	27466405	id2721	4.0
17	27526119	27527262	id2722	1.0
17	27628057	27666599	id2723	2.0
17	27675822	27676973	id2724	1.0
17	27703314	27705349	id2725	1.0
17	27728805	27731714	id2726	2.0
17	27732022	27739323	id2727	1.0
17	27741244	27771935	id2728	1.0
17	28269214	28272389	id2730	2.0
17	28273071	28275963	id2731	1.0
17	28275980	28277373	id2732	1.0
17	28302879	28306851	id2733	1.0
17	28307790	28311100	id2734	1.0
17	28311619	28313299	id2735	1.0
17	28326531	28328227	id2736	1.0
17	29201572	29203595	id2737	1.0
17	29573477	29574577	id2738	1.0
17	29625944	29627217	id2739	1.0
17	30184612	30186455	id2740	1.0
17	30489654	30491376	id2741	1.0
17	30494481	30497748	id2742	1.0
17	30501806	30509253	id2743	1.0
17	30550647	30551798	id2744	1.0
17	30551847	30581923	id2745	2.0
17	30588697	30590535	id2746	1.0
17	30597880	30616027	id2747	3.0
17	30616128	30780078	id2748	5.0
17	31008336	31033712	id2749	3.0
17	31034076	31051210	id2750	1.0
17	31067523	31072877	id2751	1.0
17	31078593	31080033	id2752	1.0
17	31138282	31149888	id2753	1.0
17	31189463	31191722	id2754	2.0
17	31193317	31202173	id2755	2.0
17	31212016	31236285	id2756	1.0
17	31256172	31268283	id2757	2.0
17	31345374	31348726	id2758	1.0
17	31936301	31986837	id2759	1.0
17	32001249	32005159	id2760	1.0
17	32008863	32104799	id2761	7.0
17	32105978	32111789	id2762	2.0
17	32113096	32120046	id2763	2.0
17	32126979	32131668	id2764	1.0
17	32150376	32151571	id2765	1.0
17	32369293	32370449	id2766	1.0
17	33639249	33647669	id2767	1.0
17	34036703	34039876	id2768	1.0
17	34183519	34190242	id2769	1.0
17	34345281	34346364	id2770	1.0
17	34792681	34793815	id2771	1.0
17	35190729	35192686	id2772	1.0
17	35192795	35196004	id2773	3.0
17	35335745	35336996	id2774	1.0
17	35349888	35354057	id2775	1.0
17	35375235	35377478	id2776	1.0
17	35403236	35407115	id2777	1.0
17	35436502	35437736	id2778	1.0
17	35437813	35442284	id2779	1.0
17	35490948	35494377	id2780	1.0
17	35802225	35804051	id2781	1.0
17	35809480	35811531	id2782	1.0
17	35919923	35921602	id2783	1.0
17	35927672	35929414	id2784	1.0
17	35955665	35964710	id2785	1.0
17	35965068	35966238	id2786	1.0
17	35966306	35968075	id2787	2.0
17	36041158	36043009	id2788	1.0
17	36078633	36110053	id2789	1.0
17	36150102	36184636	id2790	3.0
17	36184645	36217319	id2791	1.0
17	36222498	36398310	id2792	3.0
17	36400000	36458166	id2793	2.0
17	37143240	37144370	id2794	2.0
17	37832870	37836264	id2795	1.0
17	37854617	37856216	id2796	1.0
17	37856301	37913901	id2797	4.0
17	37914596	38314968	id2798	2.0
17	38468622	38505893	id2799	1.0
17	38516174	38532272	id2800	1.0
17	38724770	38727187	id2801	1.0
17	38833448	38837495	id2802	1.0
17	38919964	38921536	id2803	1.0
17	39024212	39027006	id2804	1.0
17	39027167	39035811	id2805	1.0
17	39038348	39043530	id2806	2.0
17	41081136	41102184	id2807	1.0
17	41102307	41123982	id2808	1.0
17	41164634	41165933	id2809	1.0
17	41269578	41273983	id2810	1.0
17	41274008	41278391	id2811	1.0
17	41421342	41423038	id2812	1.0
17	41438068	41439464	id2813	1.0
17	41574556	41589516	id2814	1.0
17	41605108	41631301	id2815	2.0
17	42218140	42221687	id2816	1.0
17	42297272	42301464	id2817	1.0
17	42527852	42529471	id2818	1.0
17	42530768	42531827	id2819	1.0
17	42532212	42534218	id2820	1.0
17	42545702	42551174	id2821	1.0
17	42551890	42557400	id2822	1.0
17	42752721	42754296	id2823	4.0
17	42851450	42852948	id2824	1.0
17	42867382	42868880	id2825	1.0
17	42939087	42940703	id2826	3.0
17	42989339	42991883	id2827	1.0
17	43116959	43131375	id2828	1.0
17	43131794	43144629	id2829	2.0
17	43144844	43146711	id2830	2.0
17	43147497	43149077	id2831	1.0
17	43153705	43178103	id2832	1.0
17	43227256	43252467	id2833	2.0
17	43257197	43259840	id2834	1.0
17	43261695	43301548	id2835	2.0
17	43301956	43306127	id2836	1.0
17	43345761	43346835	id2837	1.0
17	43917130	43920490	id2838	2.0
17	43922572	43927497	id2839	2.0
17	44034634	44036300	id2840	1.0
17	44179358	44181730	id2841	2.0
17	44226962	44228861	id2842	1.0
17	44364290	44366056	id2843	2.0
17	44471876	44476174	id2844	1.0
17	44476672	44479662	id2845	1.0
17	44486115	44487830	id2846	1.0
17	45401358	45402972	id2847	1.0
17	45414926	45592740	id2848	8.0
17	45593558	45627799	id2849	2.0
17	46087515	46106189	id2850	1.0
17	46203286	46208081	id2851	1.0
17	46208772	46210481	id2852	1.0
17	46217039	46252364	id2853	1.0
17	46253803	46260783	id2854	1.0
17	46264000	46707123	id2855	8.0
17	46930866	46933471	id2856	1.0
17	46990937	47011471	id2857	1.0
17	47013619	47064438	id2858	2.0
17	47068689	47071024	id2859	1.0
17	47071181	47073225	id2860	1.0
17	47073238	47095134	id2861	2.0
17	47096979	47099301	id2862	1.0
17	47112689	47113838	id2863	1.0
17	47135476	47137362	id2864	1.0
17	47423887	47426677	id2865	1.0
17	47444173	47594070	id2866	2.0
17	47682402	47683638	id2867	2.0
17	47823120	47827299	id2868	1.0
17	48070060	48071580	id2869	1.0
17	49223377	49224997	id2870	1.0
17	49316828	49317972	id2871	1.0
17	49404051	49405206	id2872	1.0
17	49423293	49424922	id2873	1.0
17	51177490	51178949	id2874	1.0
17	54477800	54479672	id2875	1.0
17	54711960	54718678	id2876	1.0
17	54961212	54963431	id2877	1.0
17	56288065	56289091	id2878	1.0
17	56368070	56369427	id2879	2.0
17	56872593	56873852	id2880	1.0
17	56875021	56876328	id2881	1.0
17	56949680	56961045	id2882	1.0
17	57683189	57684607	id2883	1.0
17	57972571	57974902	id2884	1.0
17	58157385	58159064	id2885	1.0
17	58345211	58346315	id2886	1.0
17	58475292	58476876	id2887	2.0
17	58721777	58723705	id2888	1.0
17	59170514	59184829	id2889	4.0
17	59572880	59600000	id2891	1.0
17	59921943	60035640	id2892	3.0
17	60096247	60127341	id2893	3.0
17	60166682	60171137	id2894	1.0
17	60172722	60221224	id2895	3.0
17	60374694	60382053	id2896	1.0
17	60434344	60435541	id2897	2.0
17	60851263	60852649	id2898	1.0
17	62198449	62201104	id2899	1.0
17	62202801	62210490	id2900	1.0
17	62212580	62277656	id2901	2.0
17	62277796	62298462	id2902	1.0
17	62411419	62561492	id2903	1.0
17	62612389	62615477	id2904	2.0
17	63313619	63314791	id2905	1.0
17	63317858	63328342	id2906	1.0
17	63609460	63611180	id2907	2.0
17	63861628	63885147	id2908	2.0
17	63885471	63899952	id2909	1.0
17	63900298	63924409	id2910	1.0
17	64559753	64562269	id2911	1.0
17	64584086	64602898	id2912	1.0
17	64651600	64665626	id2913	2.0
17	64666277	64668547	id2914	1.0
17	64690152	64695383	id2915	1.0
17	64710938	64714342	id2916	1.0
17	64740298	64746743	id2917	1.0
17	64749210	64750403	id2918	1.0
17	64751655	64755066	id2919	1.0
17	64761567	64764273	id2920	1.0
17	64764433	64918918	id2921	4.0
17	64918952	64920144	id2922	1.0
17	64920426	64938591	id2923	2.0
17	64938624	64947971	id2924	2.0
17	64948097	65005097	id2925	3.0
17	65009296	65011088	id2926	1.0
17	66798377	66799676	id2927	2.0
17	67804674	67807747	id2928	1.0
17	67823309	67843112	id2929	2.0
17	67847125	67849811	id2930	1.0
17	67855711	67861614	id2931	1.0
17	67864589	67869765	id2932	2.0
17	67892118	67894503	id2933	1.0
17	67905662	67908344	id2934	1.0
17	67921759	67925543	id2935	1.0
17	67925616	67929839	id2936	1.0
17	67950768	67958543	id2937	1.0
17	67960303	67967374	id2938	2.0
17	67976202	67999997	id2939	1.0
17	68043444	68046064	id2940	1.0
17	68046107	68047302	id2941	1.0
17	68047512	68055594	id2942	1.0
17	68085850	68094612	id2943	2.0
17	68096516	68113593	id2944	2.0
17	68113764	68117653	id2945	1.0
17	68122255	68160553	id2946	7.0
17	68160708	68185789	id2947	2.0
17	68187980	68192027	id2948	1.0
17	68195047	68209482	id2949	2.0
17	68210195	68213102	id2950	1.0
17	68213360	68272653	id2951	2.0
17	70412118	70413380	id2952	1.0
17	70435289	70436557	id2953	1.0
17	75777458	75779185	id2954	1.0
17	76020754	76029458	id2955	1.0
17	76044985	76046347	id2956	1.0
17	76225664	76227089	id2957	1.0
17	76563826	76565348	id2958	1.0
17	76650445	76652084	id2959	1.0
17	76679568	76680881	id2960	1.0
17	78157401	78159135	id2961	1.0
17	78170815	78172720	id2962	1.0
17	79706331	79722497	id2963	1.0
17	79726744	79732107	id2964	1.0
17	81509970	81512356	id2965	3.0
17	81681208	81683523	id2966	1.0
17	81918268	81919349	id2967	1.0
17	82614575	82616648	id2968	1.0
17	82740156	82744499	id2969	1.0
17	82974863	82975887	id2970	1.0
17	82975968	82976994	id2971	1.0
17	83204546	83247136	id2972	2.0
18	10027	98754	id2973	3.0
18	98796	131692	id2974	3.0
18	721755	724634	id2975	1.0
18	1360844	1362594	id2976	1.0
18	2310933	2312324	id2977	1.0
18	2943215	2946623	id2978	2.0
18	3580226	3581650	id2979	1.0
18	7134170	7136004	id2980	1.0
18	8317157	8332074	id2981	1.0
18	8825457	8832776	id2982	1.0
18	8923926	8925743	id2983	1.0
18	9512987	9522509	id2984	1.0
18	9535670	9537608	id2985	1.0
18	9678187	9679540	id2986	1.0
18	10589873	10591025	id2987	1.0
18	10592917	10599606	id2988	1.0
18	10604204	10656105	id2989	1.0
18	10722697	10727957	id2990	1.0
18	10909567	10915778	id2991	1.0
18	10916934	10923526	id2992	1.0
18	11608722	11614814	id2993	2.0
18	11614823	11643852	id2994	3.0
18	11644335	11648536	id2995	1.0
