chr,coor_s,coor_e,ids,length,centro,telo,gaps,genes,intra_frac,cpgisl_in,cpgisl_bor,ctcf,repli_in,repli_bor,repli_bor_deriv,repli_deriv,repli_vari,recomb_in,recomb_bor,dnase_in,dnase_bor,DNA_l,LINE_l,LTR_l,SINE_l,Low_complexity_l,Retroposon_l,Satellite_l,Simple_repeat_l,rRNA_l,snRNA_l,scRNA_l,srpRNA_l,tRNA_l,RC_l,DNA_r,LINE_r,LTR_r,SINE_r,Low_complexity_r,Retroposon_r,Satellite_r,Simple_repeat_r,rRNA_r,snRNA_r,scRNA_r,srpRNA_r,tRNA_r,RC_r,L1_s_l,L2_s_l,MIR_s_l,Alu_s_l,Satellite_s_l,L1_s_r,L2_s_r,MIR_s_r,Alu_s_r,Satellite_s_r,used_coor_l_s,used_coor_l_e,used_coor_r_s,used_coor_r_e,CG_frac_l,CG_frac_r,CG_frac_in,jumps
5,55936649,55940081,id5163,3432,5876842,55926649,0,1,1.0,0,0,0,61.2,61.5,65.0,7.0,2.588,1.233,1.233,6.928,39.412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55936599,55936649,55940081,55940131,0.28,0.36,0.3181818181818182,2.0
5,55940163,55941820,id5164,1657,5880356,55930163,0,1,1.0,0,0,0,59.0,59.0,60.0,2.0,1.414,1.233,1.233,11.055,39.412,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55940113,55940163,55941820,55941870,0.22,0.32,0.37779118889559443,1.0
5,56192547,56199584,id5165,7037,6132740,56182547,0,1,0.5,0,0,0,53.125,52.5,55.0,5.0,1.959,1.233,1.233,13.813,39.412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,56192497,56192547,56199584,56199634,0.58,0.42,0.36251243427596985,2.0
5,56275046,56276649,id5166,1603,6215239,56265046,0,0,0.75,0,0,1,43.5,43.5,44.0,1.0,0.707,1.233,1.233,44.588,5.63,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56274996,56275046,56276649,56276699,0.44,0.44,0.4366812227074236,1.0
5,58147485,58148642,id5167,1157,8087678,58137485,0,0,1.0,0,0,0,1.0,1.0,1.0,3.885,1.31,1.11,1.11,23.485,39.412,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,58147435,58147485,58148642,58148692,0.32,0.44,0.3716508210890233,1.0
5,59691726,59693067,id5168,1341,9631919,59681726,0,1,0.0,0,0,0,9.333,9.5,10.0,1.0,0.577,0.243,0.243,9.215,5.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,59691676,59691726,59693067,59693117,0.34,0.2,0.33109619686800895,1.0
5,60459002,60460805,id5169,1803,10399195,60449002,0,0,1.0,0,0,0,31.5,31.5,32.0,1.0,0.707,0.243,0.243,48.75,29.43,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60458952,60459002,60460805,60460855,0.38,0.3,0.3910149750415973,1.0
5,60743315,60745044,id5170,1729,10683508,60733315,0,0,0.833,1,0,0,14.333,14.5,15.0,1.0,0.577,0.277,0.277,36.323,39.412,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,60743265,60743315,60745044,60745094,0.36,0.22,0.5708502024291497,2.0
5,61157703,61160199,id5171,2496,11097896,61147703,0,1,0.0,0,0,0,2.25,2.5,3.0,1.0,0.5,0.277,0.277,5.445,39.412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61157653,61157703,61160199,61160249,0.3,0.52,0.32532051282051283,1.0
5,61375057,61377032,id5172,1975,11315250,61365057,0,1,0.8,0,0,0,3.0,3.0,3.0,3.885,1.31,0.277,0.277,13.058,6.13,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,61375007,61375057,61377032,61377082,0.36,0.24,0.370126582278481,2.0
5,62215973,62256625,id5173,40652,12156166,62205973,0,0,1.0,0,0,0,38.683,40.0,42.0,7.0,2.339,0.921,0.921,35.718,39.412,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,62215923,62215973,62256625,62256675,0.36,0.36,0.4086145823083735,1.0
5,62389875,62391019,id5174,1144,12330068,62379875,0,2,1.0,0,0,0,27.333,27.5,28.0,1.0,0.577,0.921,0.921,28.905,39.412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62389825,62389875,62391019,62391069,0.34,0.3,0.3487762237762238,1.0
5,62511763,62514645,id5175,2882,12451956,62501763,0,1,1.0,0,0,0,10.75,11.0,12.0,2.0,0.957,0.921,0.921,25.898,39.412,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62511713,62511763,62514645,62514695,0.28,0.36,0.5829285218598196,1.0
5,62587683,62589930,id5176,2247,12527876,62577683,0,2,1.0,0,0,0,4.5,4.5,5.0,1.0,0.577,0.921,0.921,31.596,39.412,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62587633,62587683,62589930,62589980,0.3,0.5,0.45794392523364486,1.0
5,62775375,62777345,id5177,1970,12715568,62765375,0,0,0.8,0,0,0,3.0,3.0,3.0,3.885,1.31,0.29,0.29,9.652,23.87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62775325,62775375,62777345,62777395,0.28,0.32,0.41624365482233505,2.0
5,63301069,63302183,id5178,1114,13241262,63291069,0,0,1.0,0,0,0,1.0,1.0,1.0,3.885,1.31,0.29,0.29,31.596,39.412,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,63301019,63301069,63302183,63302233,0.3,0.3,0.40394973070017953,1.0
5,64226678,64227806,id5179,1128,14166871,64216678,0,1,1.0,0,0,0,3.0,3.0,3.0,3.885,1.31,0.521,0.521,31.596,39.412,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64226628,64226678,64227806,64227856,0.26,0.14,0.4946808510638298,1.0
5,65732270,65734552,id5180,2282,15672463,65722270,0,1,1.0,0,0,0,29.667,29.5,30.0,1.0,0.577,0.452,0.452,48.084,39.412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65732220,65732270,65734552,65734602,0.42,0.48,0.49167397020157755,1.0
5,67326626,67327807,id5181,1181,17266819,67316626,0,0,1.0,0,0,0,2.0,2.0,2.0,3.885,1.31,1.298,1.298,70.89,153.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67326576,67326626,67327807,67327857,0.26,0.24,0.2286198137171888,1.0
5,67327912,67328965,id5182,1053,17268105,67317912,0,0,1.0,0,0,0,2.667,2.5,3.0,1.0,0.577,1.298,1.298,31.596,39.412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67327862,67327912,67328965,67329015,0.26,0.38,0.24976258309591642,1.0
5,67855818,67860261,id5183,4443,17796011,67845818,0,0,1.0,0,0,0,4.0,4.0,4.0,3.885,1.31,0.877,0.877,5.0,39.412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,67855768,67855818,67860261,67860311,0.4,0.28,0.3400855277965339,1.0
5,67925131,67927011,id5184,1880,17865324,67915131,0,0,1.0,0,0,0,2.667,2.5,3.0,1.0,0.577,0.877,0.877,95.28,39.412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,67925081,67925131,67927011,67927061,0.44,0.32,0.349468085106383,1.0
5,69228198,69230045,id5185,1847,19168391,69218198,0,1,1.0,0,0,0,36.667,36.5,37.0,1.0,0.577,0.819,0.819,31.596,39.412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69228148,69228198,69230045,69230095,0.22,0.4,0.35246345425013537,1.0
5,69312858,69313945,id5186,1087,19253051,69302858,0,1,1.0,0,0,0,42.333,42.5,43.0,1.0,0.577,0.819,0.819,31.596,39.412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69312808,69312858,69313945,69313995,0.28,0.3,0.5326586936522539,2.0
5,69350986,69352255,id5187,1269,19291179,69340986,0,1,1.0,0,0,0,42.0,42.0,43.0,2.0,1.414,0.819,0.819,31.596,39.412,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,69350936,69350986,69352255,69352305,0.36,0.38,0.34436564223798266,1.0
5,69533889,71009585,id5188,1475696,19474082,69523889,0,14,0.933,6,0,0,32.575,49.0,80.0,72.0,16.316,0.567,0.735,23.688,39.412,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,69533839,69533889,71009585,71009635,0.52,0.52,0.38494174952022636,3.0
5,71015224,71450397,id5189,435173,20955417,71005224,0,6,0.925,1,0,0,25.375,43.5,80.0,78.0,17.172,0.652,0.652,30.825,39.412,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,71015174,71015224,71450397,71450447,0.38,0.66,0.38143450995351275,3.0
5,71564781,71567817,id5190,3036,21504974,71554781,0,1,1.0,0,0,0,15.25,15.5,16.0,1.0,0.5,0.652,0.652,134.563,39.412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,71564731,71564781,71567817,71567867,0.3,0.34,0.3178524374176548,1.0
5,72725393,72726951,id5191,1558,22665586,72715393,0,0,0.824,0,0,0,6.0,6.0,6.0,3.885,1.31,1.178,1.178,31.596,39.412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72725343,72725393,72726951,72727001,0.28,0.28,0.4525032092426187,2.0
5,72908707,72910318,id5192,1611,22848900,72898707,0,1,1.0,0,0,0,4.667,4.5,5.0,1.0,0.577,1.178,1.178,13.98,6.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72908657,72908707,72910318,72910368,0.2,0.3,0.36312849162011174,1.0
5,72996585,72998022,id5193,1437,22936778,72986585,0,1,1.0,1,0,0,5.333,5.0,6.0,2.0,1.155,1.178,1.178,5.93,39.412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72996535,72996585,72998022,72998072,0.58,0.2,0.5713291579679889,1.0
5,73018565,73020876,id5194,2311,22958758,73008565,0,1,1.0,0,0,0,3.333,3.0,4.0,1.0,0.577,1.178,1.178,31.596,39.412,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73018515,73018565,73020876,73020926,0.22,0.4,0.43228039809606233,1.0
5,73410191,73411250,id5195,1059,23350384,73400191,0,0,0.765,0,0,0,12.0,12.0,12.0,3.885,1.31,1.178,1.178,26.097,19.17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73410141,73410191,73411250,73411300,0.62,0.38,0.42398489140698775,1.0
5,73508678,73509721,id5196,1043,23448871,73498678,0,0,1.0,0,0,0,20.0,20.0,21.0,2.0,1.414,1.178,1.178,154.847,158.62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73508628,73508678,73509721,73509771,0.66,0.4,0.48801534036433364,1.0
5,73548735,73550034,id5197,1299,23488928,73538735,0,0,0.0,0,0,0,22.0,22.0,22.0,3.885,1.31,1.178,1.178,31.596,39.412,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73548685,73548735,73550034,73550084,0.28,0.38,0.30638953040800615,1.0
5,74798896,74800396,id5198,1500,24739089,74788896,0,1,1.0,0,0,0,13.333,13.5,14.0,1.0,0.577,2.121,2.121,6.48,39.412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74798846,74798896,74800396,74800446,0.3,0.38,0.4706666666666667,2.0
5,74881431,74882775,id5199,1344,24821624,74871431,0,0,0.0,0,0,0,11.0,11.0,11.0,3.885,1.31,2.121,2.121,45.103,37.96,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,74881381,74881431,74882775,74882825,0.18,0.52,0.4211309523809524,1.0
5,75258831,75268135,id5200,9304,25199024,75248831,0,0,0.0,0,0,0,10.727,11.0,12.0,2.0,0.647,2.121,2.121,23.925,39.412,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,75258781,75258831,75268135,75268185,0.34,0.24,0.4014402407566638,1.0
5,75910625,75912335,id5201,1710,25850818,75900625,0,0,1.0,0,0,0,4.667,4.5,5.0,1.0,0.577,1.601,1.601,6.79,39.412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,75910575,75910625,75912335,75912385,0.42,0.48,0.46842105263157896,1.0
5,76066218,76067719,id5202,1501,26006411,76056218,0,0,1.0,0,0,0,3.0,3.0,3.0,3.885,1.31,1.601,1.601,31.596,39.412,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,76066168,76066218,76067719,76067769,0.36,0.22,0.3357761492338441,1.0
5,76170084,76174209,id5203,4125,26110277,76160084,0,1,0.68,2,1,0,5.2,5.5,6.0,1.0,0.447,1.601,1.601,13.035,39.412,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76170034,76170084,76174209,76174259,0.16,0.68,0.5418181818181819,4.0
5,76241009,76242405,id5204,1396,26181202,76231009,0,1,0.73,0,0,0,14.0,14.0,14.0,3.885,1.31,1.601,1.601,7.517,5.15,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,76240959,76241009,76242405,76242455,0.46,0.54,0.45630372492836674,3.0
5,77784877,77786597,id5205,1720,27725070,77774877,0,0,0.0,0,0,0,8.333,8.5,9.0,1.0,0.577,1.211,1.211,6.6,4.995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,77784827,77784877,77786597,77786647,0.66,0.32,0.5290697674418605,1.0
5,78992722,78994112,id5206,1390,28932915,78982722,0,0,1.0,0,0,0,21.667,21.5,22.0,1.0,0.577,1.448,1.448,5.12,39.412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78992672,78992722,78994112,78994162,0.32,0.4,0.3985611510791367,1.0
5,79088443,79089983,id5207,1540,29028636,79078443,0,1,0.0,0,0,0,12.333,12.5,13.0,1.0,0.577,1.448,1.448,7.13,39.412,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79088393,79088443,79089983,79090033,0.26,0.3,0.43506493506493504,1.0
5,79433880,79435548,id5208,1668,29374073,79423880,0,1,1.0,0,0,0,8.333,8.0,8.0,1.0,0.577,1.448,1.448,7.34,39.412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,79433830,79433880,79435548,79435598,0.24,0.32,0.2871702637889688,1.0
5,79796333,79797657,id5209,1324,29736526,79786333,0,1,1.0,0,0,0,4.0,4.0,4.0,3.885,1.31,1.049,1.049,13.728,25.16,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,79796283,79796333,79797657,79797707,0.16,0.34,0.3806646525679758,1.0
5,80299094,80300422,id5210,1328,30239287,80289094,0,1,0.0,0,0,0,9.0,9.0,9.0,3.885,1.31,1.049,1.049,4.45,39.412,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,80299044,80299094,80300422,80300472,0.26,0.46,0.4917168674698795,1.0
5,80330779,80332579,id5211,1800,30270972,80320779,0,0,1.0,0,0,0,5.0,5.0,5.0,3.885,1.31,1.049,1.049,13.91,39.412,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,80330729,80330779,80332579,80332629,0.5,0.76,0.4677777777777778,1.0
5,80358363,80360457,id5212,2094,30298556,80348363,0,0,0.789,0,0,0,4.667,4.5,5.0,1.0,0.577,1.049,1.049,31.596,39.412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,80358313,80358363,80360457,80360507,0.26,0.42,0.438872970391595,6.0
5,80388940,80391120,id5213,2180,30329133,80378940,0,0,0.0,0,0,0,4.0,3.667,4.0,3.885,1.31,1.049,1.049,104.21,39.412,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,80388890,80388940,80391120,80391170,0.54,0.12,0.423394495412844,1.0
5,80626227,80629165,id5214,2938,30566420,80616227,0,1,0.667,0,0,0,8.0,8.0,8.0,3.885,1.31,1.049,1.049,27.103,39.412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80626177,80626227,80629165,80629215,0.44,0.22,0.4053778080326753,2.0
5,80650021,80652191,id5215,2170,30590214,80640021,0,2,1.0,0,0,0,5.333,5.5,6.0,1.0,0.577,1.049,1.049,20.32,39.412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80649971,80650021,80652191,80652241,0.34,0.44,0.4313364055299539,1.0
5,81485593,81486730,id5216,1137,31425786,81475593,0,1,1.0,0,0,0,5.0,5.0,5.0,3.885,1.31,1.619,1.619,4.62,4.62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81485543,81485593,81486730,81486780,0.3,0.48,0.3148636763412489,1.0
5,81705361,81706505,id5217,1144,31645554,81695361,0,1,1.0,0,0,0,23.5,23.5,24.0,1.0,0.707,1.354,1.354,31.596,39.412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,81705311,81705361,81706505,81706555,0.32,0.32,0.3487762237762238,1.0
5,82976283,82978552,id5218,2269,32916476,82966283,0,0,0.857,0,0,0,2.0,2.0,2.0,3.885,1.31,1.503,1.503,27.435,39.412,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,82976233,82976283,82978552,82978602,0.28,0.2,0.378580872631115,1.0
5,83052845,83054116,id5219,1271,32993038,83042845,0,1,1.0,0,0,0,3.0,3.0,3.0,3.885,1.31,1.503,1.503,31.596,39.412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83052795,83052845,83054116,83054166,0.36,0.32,0.35877261998426435,1.0
5,84566930,84568132,id5220,1202,34507123,84556930,0,0,1.0,0,0,0,4.0,4.0,4.0,3.885,1.31,0.906,0.906,27.82,120.8,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84566880,84566930,84568132,84568182,0.18,0.26,0.28452579034941766,1.0
5,84828132,84831866,id5221,3734,34768325,84818132,0,0,1.0,0,0,0,3.0,3.0,3.0,3.885,1.31,0.407,0.407,15.26,21.56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,84828082,84828132,84831866,84831916,0.48,0.32,0.4448312801285485,1.0
5,84832784,84835736,id5222,2952,34772977,84822784,0,0,1.0,0,0,0,3.0,3.0,3.0,3.885,1.31,0.407,0.407,13.69,39.412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84832734,84832784,84835736,84835786,0.24,0.22,0.3377371273712737,1.0
5,84873872,84875129,id5223,1257,34814065,84863872,0,0,1.0,0,0,0,2.0,2.0,2.0,3.885,1.31,0.407,0.407,31.596,39.412,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84873822,84873872,84875129,84875179,0.3,0.24,0.3436754176610978,1.0
5,84921547,84928410,id5224,6863,34861740,84911547,0,0,1.0,0,0,0,1.0,1.0,1.0,3.885,1.31,0.407,0.407,5.845,39.412,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84921497,84921547,84928410,84928460,0.56,0.38,0.3392102579047064,1.0
5,85549397,85550660,id5225,1263,35489590,85539397,0,0,0.5,0,0,0,4.0,4.0,4.0,3.885,1.31,0.407,0.407,31.596,39.412,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,85549347,85549397,85550660,85550710,0.4,0.24,0.5352335708630246,2.0
5,86264534,86307015,id5226,42481,36204727,86254534,0,1,1.0,0,0,0,2.795,2.5,3.0,2.0,0.701,0.289,0.289,12.141,39.412,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,86264484,86264534,86307015,86307065,0.16,0.32,0.4070525646759728,1.0
5,86518602,86520019,id5227,1417,36458795,86508602,0,0,1.0,0,0,0,20.982,21.098,0.0,3.885,1.31,0.289,0.289,31.596,39.412,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,86518552,86518602,86520019,86520069,0.3,0.24,0.31616090331686664,1.0
5,87091931,87092974,id5228,1043,37032124,87081931,0,0,1.0,0,0,0,34.5,34.667,35.0,1.0,0.707,0.659,0.659,51.752,136.46,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,87091881,87091931,87092974,87093024,0.3,0.24,0.4046021093000959,1.0
5,87538306,87539752,id5229,1446,37478499,87528306,0,0,1.0,0,0,0,7.0,7.0,7.0,3.885,1.31,0.659,0.659,31.596,39.412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87538256,87538306,87539752,87539802,0.28,0.2,0.31258644536652835,1.0
5,88195205,88196492,id5230,1287,38135398,88185205,0,1,1.0,0,0,0,1.0,1.0,1.0,3.885,1.31,0.381,0.381,31.596,39.412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88195155,88195205,88196492,88196542,0.34,0.26,0.31934731934731936,1.0
5,88900720,88919350,id5231,18630,38840913,88890720,0,1,0.0,0,0,0,20.8,21.0,22.0,2.0,0.696,0.824,0.824,80.439,4.98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88900670,88900720,88919350,88919400,0.28,0.38,0.34562533548040797,1.0
5,90512050,90514336,id5232,2286,40452243,90502050,0,1,1.0,0,0,0,12.667,12.5,13.0,1.0,0.577,0.576,0.576,35.907,39.412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90512000,90512050,90514336,90514386,0.26,0.26,0.31714785651793526,1.0
5,93682503,93683817,id5233,1314,43622696,87844442,0,1,0.762,0,0,0,1.0,1.0,1.0,3.885,1.31,0.786,0.786,6.42,39.412,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,93682453,93682503,93683817,93683867,0.3,0.2,0.408675799086758,4.0
5,94567456,94569976,id5234,2520,44507649,86958283,0,1,1.0,0,0,0,12.333,12.5,13.0,1.0,0.577,0.786,0.786,100.31,39.412,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,94567406,94567456,94569976,94570026,0.32,0.44,0.4361111111111111,1.0
