chr,coor_s,coor_e,ids,jumps,length,centro,telo,gaps,genes,intra_frac,cpgisl_in,cpgisl_bor,ctcf,repli_in,repli_bor,repli_bor_deriv,repli_deriv,repli_vari,recomb_in,recomb_bor,dnase_in,dnase_bor,DNA_l,LINE_l,LTR_l,SINE_l,Low_complexity_l,Retroposon_l,Satellite_l,Simple_repeat_l,rRNA_l,snRNA_l,scRNA_l,srpRNA_l,tRNA_l,RC_l,DNA_r,LINE_r,LTR_r,SINE_r,Low_complexity_r,Retroposon_r,Satellite_r,Simple_repeat_r,rRNA_r,snRNA_r,scRNA_r,srpRNA_r,tRNA_r,RC_r,L1_s_l,L2_s_l,MIR_s_l,Alu_s_l,Satellite_s_l,L1_s_r,L2_s_r,MIR_s_r,Alu_s_r,Satellite_s_r,used_coor_l_s,used_coor_l_e,used_coor_r_s,used_coor_r_e,CG_frac_l,CG_frac_r,CG_frac_in
5,151803883,151805352,id5336,2,1469,101744076,29722907,0,1,1.0,0,0,0,63.5,63.5,1.0,1.0,0.707,1.072,1.072,9.897,38.135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,151803883,151803933,151805302,151805352,0.49,0.235,0.359
5,152440124,152442411,id5337,1,2287,102380317,29085848,0,0,1.0,0,0,0,3.0,3.0,0.0,3.885,1.31,1.072,1.072,31.596,38.135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,152440124,152440174,152442361,152442411,0.235,0.294,0.339
5,154337122,154338460,id5338,1,1338,104277315,27189799,0,1,1.0,0,0,0,29.5,29.5,1.0,1.0,0.707,0.891,0.891,5.923,6.23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,154337122,154337172,154338410,154338460,0.255,0.529,0.444
5,154494745,154496702,id5339,1,1957,104434938,27031557,0,0,1.0,0,0,0,52.0,52.0,0.0,3.885,1.31,0.891,0.891,37.64,51.54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,154494745,154494795,154496652,154496702,0.373,0.353,0.351
5,155492357,155493821,id5340,1,1464,105432550,26034438,0,0,1.0,0,0,0,4.0,4.0,0.0,3.885,1.31,0.579,0.579,31.596,38.135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,155492357,155492407,155493771,155493821,0.412,0.333,0.361
5,156850375,156853645,id5341,1,3270,106790568,24674614,0,1,1.0,1,2,0,16.0,16.0,0.0,3.885,1.31,0.639,0.639,13.86,38.135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,156850375,156850425,156853595,156853645,0.667,0.216,0.364
5,157025951,157029843,id5342,1,3892,106966144,24498416,0,1,0.651,0,0,0,20.5,21.0,0.0,1.0,0.577,0.639,0.639,8.245,38.135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,157025951,157026001,157029793,157029843,0.255,0.333,0.397
5,157650826,157658337,id5343,1,7511,107591019,23869922,0,1,1.0,1,0,0,50.0,50.5,2.0,2.0,0.707,0.27,0.27,98.675,310.38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,157650826,157650876,157658287,157658337,0.275,0.333,0.435
5,157684733,157688213,id5344,1,3480,107624926,23840046,0,0,0.571,0,0,0,50.6,51.0,1.0,1.0,0.548,0.27,0.27,6.387,7.16,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,157684733,157684783,157688163,157688213,0.392,0.255,0.459
5,157689651,157699483,id5345,1,9832,107629844,23828776,0,0,1.0,1,0,0,50.182,51.0,0.0,2.0,0.751,0.27,0.27,9.106,38.135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,157689651,157689701,157699433,157699483,0.275,0.353,0.465
5,159950294,159951470,id5346,1,1176,109890487,21576789,0,1,1.0,0,0,0,5.0,5.0,0.0,3.885,1.31,1.664,1.664,97.695,38.135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,159950294,159950344,159951420,159951470,0.51,0.471,0.529
5,161297303,161301008,id5347,1,3705,111237496,20227251,0,1,1.0,0,0,0,3.0,3.0,0.0,3.885,1.31,0.495,0.495,49.81,38.135,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,161297303,161297353,161300958,161301008,0.392,0.373,0.394
5,163415473,163416535,id5348,1,1062,113355666,18111724,0,0,1.0,0,0,0,4.0,4.0,0.0,3.885,1.31,1.316,1.316,20.82,8.69,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,163415473,163415523,163416485,163416535,0.412,0.373,0.434
5,163829914,163831487,id5349,1,1573,113770107,17696772,0,0,1.0,0,0,2,2.0,2.0,0.0,3.885,1.31,1.656,1.656,31.596,38.135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,163829914,163829964,163831437,163831487,0.51,0.588,0.491
5,163947138,163948711,id5350,1,1573,113887331,17579548,0,0,0.8,0,0,0,2.0,2.0,0.0,3.885,1.31,1.656,1.656,76.15,38.135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,163947138,163947188,163948661,163948711,0.647,0.471,0.494
5,167858540,167861073,id5351,4,2533,117798733,13667186,0,1,0.9,1,2,0,3.0,3.0,0.0,3.885,1.31,1.869,1.869,41.002,78.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,167858540,167858590,167861023,167861073,0.725,0.118,0.706
5,168550182,168551756,id5352,1,1574,118490375,12976503,0,1,1.0,0,0,0,26.5,26.5,1.0,1.0,0.707,1.869,1.869,5.695,6.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,168550182,168550232,168551706,168551756,0.196,0.314,0.311
5,168716127,168717943,id5353,1,1816,118656320,12810316,0,2,1.0,0,0,0,21.667,21.5,1.0,1.0,0.577,2.55,2.55,24.714,12.63,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,168716127,168716177,168717893,168717943,0.294,0.588,0.475
5,168741204,168742989,id5354,1,1785,118681397,12785270,0,1,1.0,0,0,0,17.333,17.5,0.0,1.0,0.577,2.55,2.55,13.038,38.135,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,168741204,168741254,168742939,168742989,0.627,0.314,0.48
5,169951597,169958798,id5355,1,7201,119891790,11569461,0,2,1.0,0,0,0,9.625,10.0,1.0,1.0,0.518,3.296,3.296,6.15,38.135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,169951597,169951647,169958748,169958798,0.255,0.588,0.433
5,169970406,169971689,id5356,1,1283,119910599,11556570,0,2,1.0,0,0,0,8.5,8.5,0.0,1.0,0.707,3.296,3.296,44.577,117.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,169970406,169970456,169971639,169971689,0.373,0.373,0.465
5,170828152,170843282,id5357,1,15130,120768345,10684977,0,0,0.909,0,0,0,3.688,4.0,0.0,1.0,0.479,1.835,1.835,15.524,9.1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,170828152,170828202,170843232,170843282,0.529,0.549,0.406
5,171252885,171256413,id5358,1,3528,121193078,10271846,0,1,1.0,0,0,0,4.0,4.0,0.0,3.885,1.31,1.835,1.835,25.38,38.135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,171252885,171252935,171256363,171256413,0.373,0.255,0.358
5,171861689,171864102,id5359,1,2413,121801882,9664157,0,1,0.0,0,0,0,11.25,11.5,1.0,1.0,0.5,2.547,2.547,11.82,13.27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,171861689,171861739,171864052,171864102,0.314,0.49,0.403
5,172762066,172763263,id5360,2,1197,122702259,8764996,0,1,1.0,0,0,0,17.0,17.0,0.0,3.885,1.31,3.055,3.055,10.705,9.44,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,172762066,172762116,172763213,172763263,0.235,0.824,0.558
5,172975471,172976699,id5361,1,1228,122915664,8551560,0,0,1.0,0,0,0,31.0,31.0,0.0,3.885,1.31,3.055,3.055,10.935,4.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,172975471,172975521,172976649,172976699,0.686,0.176,0.412
5,172996088,172997527,id5362,1,1439,122936281,8530732,0,1,1.0,0,0,0,31.5,31.5,1.0,1.0,0.707,3.055,3.055,96.797,38.135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,172996088,172996138,172997477,172997527,0.275,0.353,0.36
5,173083853,173086291,id5363,2,2438,123024046,8441968,0,1,1.0,0,0,0,35.5,35.5,0.0,1.0,0.577,3.055,3.055,110.397,147.37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,173083853,173083903,173086241,173086291,0.176,0.51,0.442
5,174513329,174514509,id5364,1,1180,124453522,7013750,0,1,1.0,0,0,0,4.0,4.0,0.0,3.885,1.31,3.621,3.621,10.173,15.64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,174513329,174513379,174514459,174514509,0.451,0.549,0.542
5,174632905,174633995,id5365,1,1090,124573098,6894264,0,0,1.0,0,0,0,2.0,2.0,0.0,3.885,1.31,3.621,3.621,9.937,5.13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,174632905,174632955,174633945,174633995,0.412,0.627,0.404
5,174729164,174730834,id5366,1,1670,124669357,6797425,0,1,1.0,0,0,0,2.0,2.0,0.0,3.885,1.31,1.938,1.938,5.28,38.135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,174729164,174729214,174730784,174730834,0.569,0.294,0.418
5,174909825,174917478,id5367,1,7653,124850018,6610781,0,0,0.955,0,0,0,2.667,3.0,0.0,1.0,0.5,1.938,1.938,61.766,38.135,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,174909825,174909875,174917428,174917478,0.431,0.49,0.455
5,174917522,174930518,id5368,3,12996,124857715,6597741,0,1,1.0,0,0,0,3.0,3.0,0.0,3.885,1.31,1.938,1.938,10.898,38.135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,174917522,174917572,174930468,174930518,0.627,0.275,0.435
5,175902456,175919195,id5369,1,16739,125842649,5609064,0,0,1.0,0,0,0,1.722,2.0,0.0,1.0,0.461,1.938,1.938,16.022,9.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,175902456,175902506,175919145,175919195,0.471,0.373,0.489
5,175923361,176141794,id5370,4,218433,125863554,5386465,0,3,0.5,3,0,0,6.333,8.0,1.0,13.0,3.115,1.938,1.938,33.726,38.135,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,175923361,175923411,176141744,176141794,0.49,0.569,0.441
5,176182257,176183554,id5371,1,1297,126122450,5344705,0,1,1.0,0,0,0,3.0,3.0,1.0,3.885,1.31,1.938,1.938,8.28,8.28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,176182257,176182307,176183504,176183554,0.451,0.569,0.485
5,176189226,176191105,id5372,1,1879,126129419,5337154,0,1,0.0,0,0,0,2.0,2.0,0.0,3.885,1.31,1.938,1.938,33.25,38.135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,176189226,176189276,176191055,176191105,0.51,0.608,0.567
5,176192787,176301975,id5373,1,109188,126132980,5226284,0,2,1.0,3,0,0,7.802,5.0,4.0,11.0,1.953,1.938,1.938,21.088,38.135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,176192787,176192837,176301925,176301975,0.667,0.51,0.437
5,176346064,176348356,id5374,1,2292,126286257,5179903,0,1,1.0,0,0,0,11.0,11.0,0.0,3.885,1.31,1.938,1.938,31.596,38.135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,176346064,176346114,176348306,176348356,0.294,0.431,0.456
5,177440704,177442622,id5376,1,1918,127380897,4085637,0,2,1.0,0,0,0,79.667,80.0,1.0,1.0,0.577,1.837,1.837,53.703,38.135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,177440704,177440754,177442572,177442622,0.451,0.49,0.635
5,177620793,177956262,id5377,6,335469,127560986,3571997,0,5,1.0,5,0,0,36.997,39.0,1.0,69.0,20.528,1.962,1.962,36.468,147.93,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,177620793,177620843,177956212,177956262,0.49,0.412,0.443
5,177972180,177973821,id5378,1,1641,127912373,3554438,0,0,1.0,0,0,0,12.5,12.5,6.0,1.0,0.707,2.088,2.088,31.596,38.135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,177972180,177972230,177973771,177973821,0.51,0.333,0.422
5,177977771,177978802,id5379,1,1031,127917964,3549457,0,0,1.0,0,0,0,10.0,10.0,0.0,3.885,1.31,2.088,2.088,31.596,38.135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,177977771,177977821,177978752,177978802,0.588,0.392,0.549
5,178003953,178055248,id5380,2,51295,127944146,3473011,0,1,1.0,1,0,0,12.115,11.5,3.0,4.0,0.943,2.088,2.088,22.561,34.49,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,178003953,178004003,178055198,178055248,0.373,0.627,0.447
5,178057014,178058136,id5381,1,1122,127997207,3470123,0,1,1.0,0,0,0,11.0,11.0,0.0,3.885,1.31,2.088,2.088,8.375,7.27,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,178057014,178057064,178058086,178058136,0.333,0.588,0.487
5,178104229,178105882,id5382,2,1653,128044422,3422377,0,0,1.0,0,0,0,19.0,19.667,2.0,3.885,1.31,2.088,2.088,31.596,38.135,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,178104229,178104279,178105832,178105882,0.549,0.431,0.571
5,178183447,178185849,id5383,1,2402,128123640,3342410,0,1,1.0,0,0,0,14.667,15.0,1.0,1.0,0.577,2.088,2.088,68.837,122.62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,178183447,178183497,178185799,178185849,0.314,0.451,0.338
5,178315783,178318217,id5384,1,2434,128255976,3210042,0,1,1.0,0,0,0,12.5,13.0,1.0,1.0,0.577,2.088,2.088,48.465,38.135,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,178315783,178315833,178318167,178318217,0.294,0.51,0.365
5,178344820,178346140,id5385,1,1320,128285013,3182119,0,1,1.0,0,0,0,14.0,14.0,0.0,3.885,1.31,2.088,2.088,7.382,9.52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,178344820,178344870,178346090,178346140,0.549,0.235,0.416
5,178517596,178519128,id5386,1,1532,128457789,3009131,0,1,1.0,0,0,0,5.0,5.0,0.0,3.885,1.31,2.088,2.088,67.788,38.135,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,178517596,178517646,178519078,178519128,0.569,0.725,0.603
5,178711977,178713500,id5387,1,1523,128652170,2814759,0,1,1.0,0,0,0,3.0,3.0,0.0,3.885,1.31,2.55,2.55,62.6,38.135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,178711977,178712027,178713450,178713500,0.353,0.333,0.372
5,178723194,178725485,id5388,1,2291,128663387,2802774,0,1,1.0,0,0,0,3.0,3.0,0.0,3.885,1.31,2.55,2.55,8.723,13.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,178723194,178723244,178725435,178725485,0.706,0.431,0.527
5,178731811,178746247,id5389,1,14436,128672004,2782012,0,0,1.0,0,0,0,2.5,2.5,0.0,1.0,0.516,2.55,2.55,13.581,38.135,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,178731811,178731861,178746197,178746247,0.451,0.451,0.423
5,178746267,178761608,id5390,1,15341,128686460,2766651,0,0,1.0,0,0,0,1.545,2.0,0.0,1.0,0.522,2.55,2.55,21.95,38.135,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,178746267,178746317,178761558,178761608,0.529,0.51,0.419
5,178837750,178840763,id5391,1,3013,128777943,2687496,0,0,1.0,0,0,0,4.0,4.0,0.0,3.885,1.31,2.55,2.55,5.635,38.135,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,178837750,178837800,178840713,178840763,0.412,0.471,0.533
5,178866961,178869310,id5392,1,2349,128807154,2658949,0,1,1.0,0,0,0,3.0,3.0,1.0,3.885,1.31,2.55,2.55,6.84,5.15,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,178866961,178867011,178869260,178869310,0.412,0.627,0.52
5,178882826,178884352,id5393,1,1526,128823019,2643907,0,1,0.0,0,0,0,2.0,2.0,0.0,3.885,1.31,2.55,2.55,5.41,7.59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,178882826,178882876,178884302,178884352,0.275,0.294,0.36
5,178906868,178910710,id5394,1,3842,128847061,2617549,0,1,1.0,0,0,1,2.6,3.0,1.0,1.0,0.548,2.55,2.55,19.729,90.96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,178906868,178906918,178910660,178910710,0.157,0.588,0.461
5,179443169,179452009,id5395,1,8840,129383362,2076250,0,0,0.0,0,0,0,5.4,6.0,1.0,2.0,0.699,2.55,2.55,36.153,14.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,179443169,179443219,179451959,179452009,0.412,0.667,0.491
5,179497763,179507948,id5396,1,10185,129437956,2020311,0,0,0.857,0,0,0,11.75,11.5,0.0,1.0,0.452,2.55,2.55,41.862,8.76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,179497763,179497813,179507898,179507948,0.686,0.333,0.507
5,179511507,179522097,id5397,1,10590,129451700,2006162,0,0,1.0,0,0,0,14.75,15.0,1.0,2.0,0.622,2.55,2.55,9.44,38.135,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,179511507,179511557,179522047,179522097,0.431,0.431,0.48
5,179522107,179525573,id5398,1,3466,129462300,2002686,0,0,1.0,0,0,0,16.0,16.0,1.0,3.885,1.31,2.55,2.55,8.483,38.135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,179522107,179522157,179525523,179525573,0.471,0.431,0.562
5,179633979,179645395,id5399,1,11416,129574172,1882864,0,1,0.9,1,0,0,33.5,32.5,2.0,6.0,1.977,2.16,2.16,19.542,9.86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,179633979,179634029,179645345,179645395,0.627,0.49,0.528
5,179648765,179649796,id5400,1,1031,129588958,1878463,0,0,1.0,0,0,0,32.5,32.5,2.0,1.0,0.707,1.77,1.77,46.01,46.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,179648765,179648815,179649746,179649796,0.412,0.627,0.552
5,179651252,179658566,id5401,2,7314,129591445,1869693,0,1,1.0,1,0,0,35.625,36.0,1.0,4.0,1.506,1.77,1.77,13.006,38.135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,179651252,179651302,179658516,179658566,0.529,0.627,0.527
5,179811836,179812874,id5402,1,1038,129752029,1715385,0,1,1.0,0,0,0,43.5,43.333,1.0,1.0,0.707,1.77,1.77,31.596,8.14,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,179811836,179811886,179812824,179812874,0.647,0.569,0.585
5,180671933,180675958,id5403,1,4025,130612126,852301,0,0,1.0,1,0,0,18.0,18.0,0.0,3.885,1.31,1.306,1.306,32.232,9.07,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,180671933,180671983,180675908,180675958,0.49,0.431,0.556
5,180681027,180683980,id5404,3,2953,130621220,844279,0,0,1.0,0,0,0,20.75,20.5,1.0,1.0,0.5,1.306,1.306,7.686,5.35,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,180681027,180681077,180683930,180683980,0.627,0.412,0.517
5,180685879,180687178,id5405,1,1299,130626072,841081,0,1,1.0,0,0,0,21.0,21.0,0.0,3.885,1.31,1.306,1.306,61.345,68.61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,180685879,180685929,180687128,180687178,0.451,0.549,0.481
5,180982290,180987560,id5406,2,5270,130922483,540699,0,0,1.0,0,0,0,31.833,31.5,0.0,1.0,0.408,1.306,1.306,23.241,4.62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,180982290,180982340,180987510,180987560,0.549,0.333,0.375
5,181088672,181090182,id5407,1,1510,131028865,438077,0,0,1.0,0,0,0,22.667,22.5,1.0,1.0,0.577,1.306,1.306,5.285,5.63,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,181088672,181088722,181090132,181090182,0.255,0.255,0.325
5,181090281,181091659,id5408,1,1378,131030474,436600,0,0,1.0,0,0,0,23.0,23.0,0.0,3.885,1.31,1.306,1.306,31.596,38.135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,181090281,181090331,181091609,181091659,0.294,0.235,0.319
5,181095749,181098580,id5409,1,2831,131035942,429679,0,0,1.0,1,0,0,22.25,22.5,1.0,1.0,0.5,1.306,1.306,4.52,125.34,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,181095749,181095799,181098530,181098580,0.588,0.784,0.548
5,181100850,181103642,id5410,1,2792,131041043,424617,0,0,1.0,1,2,0,22.5,22.0,1.0,1.0,0.577,1.306,1.306,6.61,7.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,181100850,181100900,181103592,181103642,0.804,0.667,0.553
